src,dst,l_A,l_B,l_e,timestamp
22,92,type1,type1,edge1,2004-11-29 13:18:19
23,6,type1,type1,edge2,2004-11-29 13:26:53
36,1,type1,type1,edge4,2004-11-29 13:31:02
1,69,type1,type1,edge3,2004-11-29 13:32:32
80,2,type1,type1,edge1,2004-11-29 13:37:53
23,6,type1,type1,edge1,2004-11-29 13:40:17
51,95,type1,type1,edge1,2004-11-29 13:48:49
36,3,type1,type1,edge4,2004-11-29 13:55:35
73,2,type1,type1,edge2,2004-11-29 14:00:07
31,45,type1,type1,edge1,2004-11-29 14:00:54
60,5,type1,type1,edge1,2004-11-29 14:04:36
12,2,type1,type1,edge2,2004-11-29 14:05:37
15,20,type1,type1,edge1,2004-11-29 14:08:20
78,169,type1,type2,edge1,2004-11-29 14:08:55
11,27,type1,type1,edge1,2004-11-29 14:11:00
83,27,type1,type1,edge1,2004-11-29 14:13:51
177,34,type2,type1,edge2,2004-11-29 14:19:43
348,39,type2,type1,edge2,2004-11-29 14:23:42
60,245,type1,type2,edge1,2004-11-29 14:24:38
60,10,type1,type1,edge1,2004-11-29 14:24:46
60,54,type1,type1,edge4,2004-11-29 14:25:46
95,51,type1,type1,edge4,2004-11-29 14:29:38
60,10,type1,type1,edge1,2004-11-29 14:41:49
60,5,type1,type1,edge4,2004-11-29 14:41:59
159,92,type2,type1,edge2,2004-11-29 14:43:21
48,31,type1,type1,edge1,2004-11-29 14:43:40
17,15,type1,type1,edge2,2004-11-29 14:44:02
69,2,type1,type1,edge2,2004-11-29 14:47:31
71,22,type1,type1,edge1,2004-11-29 14:55:50
34,184,type1,type2,edge1,2004-11-29 15:00:24
23,6,type1,type1,edge1,2004-11-29 15:05:37
36,1,type1,type1,edge2,2004-11-29 15:06:25
81,2,type1,type1,edge1,2004-11-29 15:09:40
2,81,type1,type1,edge2,2004-11-29 15:11:12
78,169,type1,type2,edge1,2004-11-29 15:13:14
84,1,type1,type1,edge1,2004-11-29 15:31:13
35,121,type1,type2,edge2,2004-11-29 15:36:14
58,70,type1,type1,edge1,2004-11-29 15:55:45
153,85,type2,type1,edge1,2004-11-29 16:07:56
77,10,type1,type1,edge2,2004-11-29 16:15:30
84,72,type1,type1,edge1,2004-11-29 16:15:42
77,36,type1,type1,edge4,2004-11-29 16:17:29
72,84,type1,type1,edge3,2004-11-29 16:23:09
38,70,type1,type1,edge2,2004-11-29 16:32:12
22,92,type1,type1,edge1,2004-11-29 16:39:31
15,17,type1,type1,edge2,2004-11-29 16:41:28
75,66,type1,type1,edge1,2004-11-29 16:46:15
17,66,type1,type1,edge1,2004-11-29 16:50:46
11,20,type1,type1,edge1,2004-11-29 16:55:53
8,87,type1,type1,edge1,2004-11-29 17:08:50
42,33,type1,type1,edge1,2004-11-29 17:10:54
69,2,type1,type1,edge1,2004-11-29 17:11:39
66,25,type1,type1,edge1,2004-11-29 17:17:43
92,2,type1,type1,edge2,2004-11-29 17:20:05
20,15,type1,type1,edge1,2004-11-29 17:21:16
92,202,type1,type2,edge1,2004-11-29 17:21:44
92,202,type1,type2,edge1,2004-11-29 17:22:51
92,205,type1,type2,edge3,2004-11-29 17:27:05
13,70,type1,type1,edge1,2004-11-29 17:27:36
39,348,type1,type2,edge1,2004-11-29 17:30:54
20,15,type1,type1,edge2,2004-11-29 17:31:05
39,348,type1,type2,edge3,2004-11-29 17:31:27
77,10,type1,type1,edge1,2004-11-29 17:33:33
92,216,type1,type2,edge1,2004-11-29 17:34:36
185,34,type2,type1,edge2,2004-11-29 17:34:59
17,15,type1,type1,edge2,2004-11-29 17:35:47
69,2,type1,type1,edge1,2004-11-29 17:38:39
69,1,type1,type1,edge2,2004-11-29 17:39:13
12,2,type1,type1,edge1,2004-11-29 17:40:31
33,42,type1,type1,edge2,2004-11-29 17:42:12
377,63,type2,type1,edge3,2004-11-29 17:44:03
12,2,type1,type1,edge2,2004-11-29 17:48:12
66,17,type1,type1,edge1,2004-11-29 17:50:34
66,17,type1,type1,edge1,2004-11-29 17:58:50
17,66,type1,type1,edge1,2004-11-29 18:00:05
15,20,type1,type1,edge1,2004-11-29 18:00:42
26,13,type1,type1,edge2,2004-11-29 18:03:44
23,6,type1,type1,edge1,2004-11-29 18:04:04
31,22,type1,type1,edge2,2004-11-29 18:04:43
23,6,type1,type1,edge1,2004-11-29 18:05:33
6,23,type1,type1,edge2,2004-11-29 18:05:59
34,184,type1,type2,edge1,2004-11-29 18:07:05
26,13,type1,type1,edge1,2004-11-29 18:07:08
26,13,type1,type1,edge1,2004-11-29 18:07:51
26,11,type1,type1,edge1,2004-11-29 18:08:24
13,26,type1,type1,edge1,2004-11-29 18:08:44
4,92,type1,type1,edge1,2004-11-29 18:10:10
15,35,type1,type1,edge1,2004-11-29 18:11:31
84,1,type1,type1,edge2,2004-11-29 18:13:48
4,20,type1,type1,edge1,2004-11-29 18:22:41
84,80,type1,type1,edge2,2004-11-29 18:31:22
97,56,type1,type1,edge1,2004-11-29 18:37:03
70,15,type1,type1,edge1,2004-11-29 18:47:02
70,14,type1,type1,edge2,2004-11-29 18:47:57
70,15,type1,type1,edge1,2004-11-29 18:49:42
96,103,type1,type2,edge1,2004-11-29 19:00:27
96,20,type1,type1,edge1,2004-11-29 19:01:46
70,15,type1,type1,edge1,2004-11-29 19:03:45
70,14,type1,type1,edge1,2004-11-29 19:04:24
56,97,type1,type1,edge4,2004-11-29 19:06:19
66,2,type1,type1,edge1,2004-11-29 19:08:46
24,9,type1,type1,edge1,2004-11-29 19:08:59
348,39,type2,type1,edge2,2004-11-29 19:11:53
136,35,type2,type1,edge2,2004-11-29 19:12:22
31,70,type1,type1,edge1,2004-11-29 19:14:34
70,14,type1,type1,edge1,2004-11-29 19:18:26
70,15,type1,type1,edge1,2004-11-29 19:18:43
26,2,type1,type1,edge1,2004-11-29 19:24:34
26,19,type1,type1,edge2,2004-11-29 19:25:55
85,125,type1,type2,edge3,2004-11-29 19:26:02
80,2,type1,type1,edge1,2004-11-29 19:37:07
8,65,type1,type1,edge1,2004-11-29 19:42:43
348,39,type2,type1,edge2,2004-11-29 19:45:16
65,8,type1,type1,edge1,2004-11-29 19:45:32
42,52,type1,type1,edge1,2004-11-29 19:47:11
91,3,type1,type1,edge1,2004-11-29 19:49:40
94,27,type1,type1,edge1,2004-11-29 19:52:27
2,66,type1,type1,edge2,2004-11-29 20:01:42
86,2,type1,type1,edge2,2004-11-29 20:02:14
348,39,type2,type1,edge2,2004-11-29 20:05:10
14,70,type1,type1,edge1,2004-11-29 20:06:37
3,91,type1,type1,edge1,2004-11-29 20:06:42
80,2,type1,type1,edge1,2004-11-29 20:10:15
2,80,type1,type1,edge1,2004-11-29 20:12:05
80,2,type1,type1,edge1,2004-11-29 20:12:43
2,80,type1,type1,edge1,2004-11-29 20:13:59
125,85,type2,type1,edge1,2004-11-29 20:15:45
2,80,type1,type1,edge1,2004-11-29 20:15:59
6,70,type1,type1,edge2,2004-11-29 20:26:00
69,2,type1,type1,edge1,2004-11-29 20:31:43
3,91,type1,type1,edge2,2004-11-29 20:33:43
75,31,type1,type1,edge1,2004-11-29 20:35:17
3,91,type1,type1,edge1,2004-11-29 20:49:14
70,6,type1,type1,edge1,2004-11-29 20:53:00
79,44,type1,type1,edge2,2004-11-29 20:53:31
3,91,type1,type1,edge1,2004-11-29 20:53:40
6,70,type1,type1,edge1,2004-11-29 20:54:35
82,176,type1,type2,edge4,2004-11-29 20:57:19
348,39,type2,type1,edge3,2004-11-29 20:58:43
66,1,type1,type1,edge2,2004-11-29 20:59:09
73,45,type1,type1,edge1,2004-11-29 20:59:26
73,45,type1,type1,edge1,2004-11-29 20:59:55
20,44,type1,type1,edge1,2004-11-29 21:01:06
45,73,type1,type1,edge1,2004-11-29 21:01:21
79,10,type1,type1,edge1,2004-11-29 21:01:52
79,31,type1,type1,edge1,2004-11-29 21:02:49
10,79,type1,type1,edge1,2004-11-29 21:04:27
32,4,type1,type1,edge1,2004-11-29 21:07:39
17,66,type1,type1,edge1,2004-11-29 21:08:33
73,29,type1,type1,edge1,2004-11-29 21:14:24
29,9,type1,type1,edge1,2004-11-29 21:20:24
29,123,type1,type2,edge4,2004-11-29 21:23:29
78,164,type1,type2,edge1,2004-11-29 21:24:20
70,6,type1,type1,edge1,2004-11-29 21:29:19
70,5,type1,type1,edge1,2004-11-29 21:29:53
70,6,type1,type1,edge1,2004-11-29 21:30:26
82,169,type1,type2,edge4,2004-11-29 21:30:45
70,6,type1,type1,edge1,2004-11-29 21:31:45
60,16,type1,type1,edge1,2004-11-29 21:34:46
72,80,type1,type1,edge1,2004-11-29 21:37:52
42,52,type1,type1,edge1,2004-11-29 21:38:35
42,33,type1,type1,edge1,2004-11-29 21:39:51
42,33,type1,type1,edge1,2004-11-29 21:40:37
70,6,type1,type1,edge1,2004-11-29 21:43:08
33,42,type1,type1,edge2,2004-11-29 21:44:00
60,16,type1,type1,edge1,2004-11-29 21:46:15
6,70,type1,type1,edge2,2004-11-29 21:46:30
60,5,type1,type1,edge3,2004-11-29 21:46:43
38,41,type1,type1,edge1,2004-11-29 21:47:37
83,49,type1,type1,edge1,2004-11-29 21:49:53
75,87,type1,type1,edge2,2004-11-29 21:51:54
29,9,type1,type1,edge1,2004-11-29 21:54:02
42,41,type1,type1,edge1,2004-11-29 22:00:30
19,9,type1,type1,edge4,2004-11-29 22:01:46
7,70,type1,type1,edge1,2004-11-29 22:03:31
94,27,type1,type1,edge1,2004-11-29 22:05:11
87,75,type1,type1,edge4,2004-11-29 22:06:25
94,2,type1,type1,edge1,2004-11-29 22:06:43
94,24,type1,type1,edge3,2004-11-29 22:07:50
4,20,type1,type1,edge1,2004-11-29 22:10:59
70,7,type1,type1,edge2,2004-11-29 22:15:12
27,83,type1,type1,edge4,2004-11-29 22:29:08
2,80,type1,type1,edge1,2004-11-29 22:30:29
46,37,type1,type1,edge1,2004-11-29 22:33:46
81,2,type1,type1,edge1,2004-11-29 22:40:06
46,39,type1,type1,edge1,2004-11-29 22:44:21
35,128,type1,type2,edge2,2004-11-29 22:45:51
46,37,type1,type1,edge1,2004-11-29 22:47:53
46,37,type1,type1,edge1,2004-11-29 22:49:05
92,7,type1,type1,edge2,2004-11-29 22:50:30
11,27,type1,type1,edge2,2004-11-29 22:50:58
92,7,type1,type1,edge2,2004-11-29 22:53:03
23,6,type1,type1,edge2,2004-11-29 22:53:28
12,6,type1,type1,edge2,2004-11-29 22:59:51
37,46,type1,type1,edge1,2004-11-29 23:01:41
22,31,type1,type1,edge3,2004-11-29 23:10:41
12,2,type1,type1,edge1,2004-11-29 23:15:09
31,70,type1,type1,edge1,2004-11-29 23:16:15
12,2,type1,type1,edge1,2004-11-29 23:20:27
12,1,type1,type1,edge1,2004-11-29 23:20:49
70,6,type1,type1,edge3,2004-11-29 23:21:16
46,37,type1,type1,edge1,2004-11-29 23:22:11
348,39,type2,type1,edge2,2004-11-29 23:27:50
173,88,type2,type1,edge2,2004-11-29 23:30:03
69,2,type1,type1,edge1,2004-11-29 23:34:51
70,47,type1,type1,edge2,2004-11-29 23:39:02
60,3,type1,type1,edge1,2004-11-29 23:42:33
31,70,type1,type1,edge1,2004-11-29 23:44:15
27,43,type1,type1,edge1,2004-11-29 23:46:05
19,3,type1,type1,edge1,2004-11-29 23:46:36
6,8,type1,type1,edge4,2004-11-29 23:48:00
19,19,type1,type1,edge1,2004-11-29 23:49:27
27,43,type1,type1,edge1,2004-11-29 23:50:17
70,6,type1,type1,edge1,2004-11-29 23:51:13
27,43,type1,type1,edge1,2004-11-29 23:51:43
70,38,type1,type1,edge1,2004-11-29 23:52:01
43,27,type1,type1,edge4,2004-11-29 23:52:55
348,39,type2,type1,edge3,2004-11-29 23:53:55
70,31,type1,type1,edge1,2004-11-29 23:55:42
70,6,type1,type1,edge1,2004-11-29 23:56:28
78,164,type1,type2,edge1,2004-11-30 00:01:01
38,29,type1,type1,edge1,2004-11-30 00:09:32
3,19,type1,type1,edge2,2004-11-30 00:09:37
19,44,type1,type1,edge4,2004-11-30 00:12:30
65,8,type1,type1,edge1,2004-11-30 00:16:43
69,2,type1,type1,edge2,2004-11-30 00:21:52
96,20,type1,type1,edge1,2004-11-30 00:23:19
69,1,type1,type1,edge2,2004-11-30 00:23:45
96,103,type1,type2,edge1,2004-11-30 00:25:35
31,75,type1,type1,edge4,2004-11-30 00:26:25
98,83,type2,type1,edge4,2004-11-30 00:28:26
34,190,type1,type2,edge2,2004-11-30 00:28:47
26,11,type1,type1,edge2,2004-11-30 00:34:17
3,19,type1,type1,edge3,2004-11-30 00:37:12
38,2,type1,type1,edge1,2004-11-30 00:37:12
4,20,type1,type1,edge2,2004-11-30 00:39:50
88,80,type1,type1,edge1,2004-11-30 00:41:29
8,39,type1,type1,edge2,2004-11-30 00:42:07
88,80,type1,type1,edge1,2004-11-30 00:42:21
69,1,type1,type1,edge4,2004-11-30 00:42:58
88,80,type1,type1,edge1,2004-11-30 00:46:09
5,43,type1,type1,edge2,2004-11-30 00:53:22
88,80,type1,type1,edge1,2004-11-30 00:55:46
5,43,type1,type1,edge2,2004-11-30 00:56:30
75,31,type1,type1,edge2,2004-11-30 01:02:46
50,5,type1,type1,edge4,2004-11-30 01:05:32
11,27,type1,type1,edge1,2004-11-30 01:17:13
11,27,type1,type1,edge1,2004-11-30 01:17:39
15,17,type1,type1,edge1,2004-11-30 01:18:42
15,17,type1,type1,edge1,2004-11-30 01:19:22
11,27,type1,type1,edge1,2004-11-30 01:23:53
46,17,type1,type1,edge1,2004-11-30 01:26:12
89,374,type1,type2,edge1,2004-11-30 01:28:27
81,43,type1,type1,edge4,2004-11-30 01:28:58
23,6,type1,type1,edge2,2004-11-30 01:54:12
15,36,type1,type1,edge1,2004-11-30 01:56:44
79,81,type1,type1,edge1,2004-11-30 01:59:46
36,15,type1,type1,edge1,2004-11-30 02:01:12
42,33,type1,type1,edge3,2004-11-30 02:09:32
79,24,type1,type1,edge1,2004-11-30 02:11:35
83,61,type1,type1,edge2,2004-11-30 02:17:08
96,103,type1,type2,edge1,2004-11-30 02:19:25
42,33,type1,type1,edge2,2004-11-30 02:20:32
83,39,type1,type1,edge2,2004-11-30 02:20:52
96,103,type1,type2,edge1,2004-11-30 02:22:04
95,96,type1,type1,edge2,2004-11-30 02:23:22
94,24,type1,type1,edge3,2004-11-30 02:23:42
72,80,type1,type1,edge2,2004-11-30 02:23:52
83,49,type1,type1,edge2,2004-11-30 02:24:58
83,26,type1,type1,edge2,2004-11-30 02:27:14
57,92,type1,type1,edge2,2004-11-30 02:32:54
37,4,type1,type1,edge1,2004-11-30 02:36:46
29,38,type1,type1,edge1,2004-11-30 02:40:07
50,5,type1,type1,edge3,2004-11-30 02:41:16
72,80,type1,type1,edge3,2004-11-30 02:42:02
83,49,type1,type1,edge2,2004-11-30 02:43:57
83,39,type1,type1,edge1,2004-11-30 02:46:57
46,19,type1,type1,edge1,2004-11-30 02:48:02
72,80,type1,type1,edge2,2004-11-30 02:48:29
94,24,type1,type1,edge1,2004-11-30 02:49:53
24,79,type1,type1,edge2,2004-11-30 02:52:33
6,23,type1,type1,edge2,2004-11-30 02:54:02
72,116,type1,type2,edge1,2004-11-30 02:54:42
24,79,type1,type1,edge1,2004-11-30 02:55:07
42,65,type1,type1,edge1,2004-11-30 02:56:22
24,79,type1,type1,edge1,2004-11-30 03:01:51
72,124,type1,type2,edge4,2004-11-30 03:02:53
23,6,type1,type1,edge4,2004-11-30 03:03:06
94,24,type1,type1,edge1,2004-11-30 03:03:14
24,13,type1,type1,edge3,2004-11-30 03:05:11
24,9,type1,type1,edge4,2004-11-30 03:12:40
65,8,type1,type1,edge2,2004-11-30 03:19:52
16,89,type1,type1,edge2,2004-11-30 03:23:38
70,6,type1,type1,edge2,2004-11-30 03:24:26
5,70,type1,type1,edge1,2004-11-30 03:24:43
46,4,type1,type1,edge1,2004-11-30 03:36:22
4,46,type1,type1,edge3,2004-11-30 03:37:10
89,16,type1,type1,edge1,2004-11-30 03:37:39
29,38,type1,type1,edge2,2004-11-30 03:38:51
50,5,type1,type1,edge4,2004-11-30 03:45:45
56,97,type1,type1,edge3,2004-11-30 03:50:59
38,29,type1,type1,edge1,2004-11-30 03:56:13
82,16,type1,type1,edge1,2004-11-30 03:56:17
56,97,type1,type1,edge3,2004-11-30 04:00:32
38,70,type1,type1,edge1,2004-11-30 04:10:00
6,23,type1,type1,edge4,2004-11-30 04:12:57
79,44,type1,type1,edge1,2004-11-30 04:17:27
72,81,type1,type1,edge1,2004-11-30 04:18:43
6,70,type1,type1,edge1,2004-11-30 04:18:47
72,42,type1,type1,edge4,2004-11-30 04:19:14
5,70,type1,type1,edge1,2004-11-30 04:31:24
70,6,type1,type1,edge1,2004-11-30 04:32:26
96,103,type1,type2,edge1,2004-11-30 04:46:59
65,42,type1,type1,edge1,2004-11-30 04:49:12
6,23,type1,type1,edge4,2004-11-30 04:51:18
29,95,type1,type1,edge1,2004-11-30 04:52:18
79,24,type1,type1,edge1,2004-11-30 05:00:24
97,56,type1,type1,edge1,2004-11-30 05:06:36
126,65,type2,type1,edge1,2004-11-30 05:08:25
24,79,type1,type1,edge1,2004-11-30 05:17:48
6,70,type1,type1,edge2,2004-11-30 05:21:34
74,14,type1,type1,edge2,2004-11-30 05:24:51
69,2,type1,type1,edge2,2004-11-30 05:28:14
115,29,type2,type1,edge2,2004-11-30 05:29:07
74,13,type1,type1,edge1,2004-11-30 05:29:42
69,1,type1,type1,edge1,2004-11-30 05:35:36
1,69,type1,type1,edge4,2004-11-30 05:36:12
23,6,type1,type1,edge4,2004-11-30 05:39:16
30,246,type1,type2,edge1,2004-11-30 05:51:00
60,16,type1,type1,edge1,2004-11-30 06:07:20
79,21,type1,type1,edge2,2004-11-30 06:12:37
85,156,type1,type2,edge4,2004-11-30 06:12:52
79,82,type1,type1,edge1,2004-11-30 06:21:19
246,30,type2,type1,edge4,2004-11-30 06:21:22
79,52,type1,type1,edge3,2004-11-30 06:21:59
85,162,type1,type2,edge4,2004-11-30 06:33:45
74,13,type1,type1,edge2,2004-11-30 06:49:44
85,162,type1,type2,edge2,2004-11-30 07:01:13
5,50,type1,type1,edge1,2004-11-30 07:08:27
19,22,type1,type1,edge2,2004-11-30 07:12:39
11,65,type1,type1,edge1,2004-11-30 07:56:05
65,8,type1,type1,edge1,2004-11-30 08:04:42
35,15,type1,type1,edge1,2004-11-30 08:18:44
26,20,type1,type1,edge2,2004-11-30 08:23:38
80,72,type1,type1,edge2,2004-11-30 08:28:42
26,20,type1,type1,edge1,2004-11-30 08:55:59
28,1,type1,type1,edge1,2004-11-30 09:02:12
72,124,type1,type2,edge1,2004-11-30 09:42:57
72,124,type1,type2,edge4,2004-11-30 09:49:17
73,29,type1,type1,edge1,2004-11-30 09:57:56
31,10,type1,type1,edge2,2004-11-30 10:12:24
73,22,type1,type1,edge1,2004-11-30 11:48:32
73,19,type1,type1,edge2,2004-11-30 11:50:51
84,1,type1,type1,edge1,2004-11-30 11:56:37
84,80,type1,type1,edge1,2004-11-30 11:59:21
53,49,type1,type1,edge2,2004-11-30 11:59:31
22,73,type1,type1,edge1,2004-11-30 12:06:39
69,2,type1,type1,edge1,2004-11-30 12:17:34
69,2,type1,type1,edge2,2004-11-30 12:17:58
2,69,type1,type1,edge1,2004-11-30 12:21:47
69,1,type1,type1,edge4,2004-11-30 12:26:49
24,94,type1,type1,edge2,2004-11-30 12:30:03
83,49,type1,type1,edge2,2004-11-30 12:45:02
36,15,type1,type1,edge1,2004-11-30 12:50:38
36,3,type1,type1,edge3,2004-11-30 12:51:23
95,3,type1,type1,edge1,2004-11-30 12:55:19
36,1,type1,type1,edge3,2004-11-30 12:57:05
31,10,type1,type1,edge2,2004-11-30 12:58:21
26,36,type1,type1,edge1,2004-11-30 13:01:28
35,121,type1,type2,edge1,2004-11-30 13:04:49
9,36,type1,type1,edge1,2004-11-30 13:06:37
51,68,type1,type1,edge2,2004-11-30 13:11:27
6,70,type1,type1,edge1,2004-11-30 13:15:00
26,36,type1,type1,edge1,2004-11-30 13:17:43
24,36,type1,type1,edge1,2004-11-30 13:34:38
35,136,type1,type2,edge1,2004-11-30 13:41:13
348,39,type2,type1,edge1,2004-11-30 13:43:14
26,36,type1,type1,edge1,2004-11-30 13:47:38
31,39,type1,type1,edge1,2004-11-30 13:47:52
39,348,type1,type2,edge3,2004-11-30 13:47:55
26,36,type1,type1,edge1,2004-11-30 13:49:45
45,31,type1,type1,edge1,2004-11-30 14:03:31
83,49,type1,type1,edge1,2004-11-30 14:04:22
83,49,type1,type1,edge4,2004-11-30 14:04:38
97,56,type1,type1,edge2,2004-11-30 14:18:25
94,24,type1,type1,edge1,2004-11-30 14:18:32
23,6,type1,type1,edge3,2004-11-30 14:19:29
68,51,type1,type1,edge1,2004-11-30 14:25:13
348,39,type2,type1,edge2,2004-11-30 14:30:24
23,6,type1,type1,edge2,2004-11-30 14:34:23
2,69,type1,type1,edge2,2004-11-30 14:42:00
56,97,type1,type1,edge1,2004-11-30 14:44:17
22,92,type1,type1,edge1,2004-11-30 14:47:54
348,39,type2,type1,edge2,2004-11-30 14:51:57
97,109,type1,type2,edge1,2004-11-30 14:54:17
69,1,type1,type1,edge2,2004-11-30 15:02:42
10,2,type1,type1,edge3,2004-11-30 15:03:02
69,2,type1,type1,edge1,2004-11-30 15:08:41
12,6,type1,type1,edge1,2004-11-30 15:13:00
97,109,type1,type2,edge1,2004-11-30 15:14:17
84,1,type1,type1,edge1,2004-11-30 15:18:35
109,97,type2,type1,edge1,2004-11-30 15:19:52
27,83,type1,type1,edge2,2004-11-30 15:27:44
94,24,type1,type1,edge1,2004-11-30 15:39:13
348,39,type2,type1,edge3,2004-11-30 15:42:06
22,71,type1,type1,edge1,2004-11-30 15:51:51
92,202,type1,type2,edge1,2004-11-30 15:52:20
71,22,type1,type1,edge2,2004-11-30 15:55:09
520,63,type2,type1,edge1,2004-11-30 15:56:15
22,90,type1,type1,edge1,2004-11-30 15:57:30
6,70,type1,type1,edge2,2004-11-30 16:01:34
44,31,type1,type1,edge1,2004-11-30 16:02:00
94,24,type1,type1,edge1,2004-11-30 16:07:57
63,77,type1,type1,edge4,2004-11-30 16:08:40
83,49,type1,type1,edge2,2004-11-30 16:10:19
85,174,type1,type2,edge2,2004-11-30 16:10:43
81,18,type1,type1,edge1,2004-11-30 16:13:50
520,63,type2,type1,edge1,2004-11-30 16:16:15
348,39,type2,type1,edge4,2004-11-30 16:20:37
63,520,type1,type2,edge1,2004-11-30 16:21:43
49,16,type1,type1,edge3,2004-11-30 16:22:38
69,2,type1,type1,edge1,2004-11-30 16:40:50
53,49,type1,type1,edge1,2004-11-30 16:45:17
83,27,type1,type1,edge1,2004-11-30 16:48:41
83,27,type1,type1,edge1,2004-11-30 16:51:24
24,94,type1,type1,edge1,2004-11-30 16:51:33
42,65,type1,type1,edge1,2004-11-30 16:57:20
24,94,type1,type1,edge2,2004-11-30 16:59:00
24,11,type1,type1,edge4,2004-11-30 17:12:23
81,2,type1,type1,edge2,2004-11-30 17:13:14
34,190,type1,type2,edge1,2004-11-30 17:15:14
39,348,type1,type2,edge2,2004-11-30 17:18:48
87,65,type1,type1,edge1,2004-11-30 17:18:48
65,87,type1,type1,edge4,2004-11-30 17:21:51
84,25,type1,type1,edge2,2004-11-30 17:24:48
31,39,type1,type1,edge1,2004-11-30 17:34:40
31,5,type1,type1,edge1,2004-11-30 17:38:42
31,10,type1,type1,edge2,2004-11-30 17:39:30
92,2,type1,type1,edge1,2004-11-30 17:43:06
71,22,type1,type1,edge2,2004-11-30 17:45:08
26,11,type1,type1,edge1,2004-11-30 17:48:17
22,71,type1,type1,edge1,2004-11-30 17:49:52
26,4,type1,type1,edge2,2004-11-30 17:50:34
22,71,type1,type1,edge1,2004-11-30 17:50:55
17,36,type1,type1,edge1,2004-11-30 17:53:34
36,23,type1,type1,edge2,2004-11-30 17:55:33
36,23,type1,type1,edge2,2004-11-30 17:58:41
27,83,type1,type1,edge1,2004-11-30 18:00:39
96,103,type1,type2,edge1,2004-11-30 18:03:49
23,36,type1,type1,edge1,2004-11-30 18:07:37
3,84,type1,type1,edge2,2004-11-30 18:09:09
22,92,type1,type1,edge1,2004-11-30 18:09:55
17,66,type1,type1,edge1,2004-11-30 18:10:35
84,68,type1,type1,edge1,2004-11-30 18:14:34
23,6,type1,type1,edge2,2004-11-30 18:14:38
80,22,type1,type1,edge1,2004-11-30 18:16:15
103,96,type2,type1,edge2,2004-11-30 18:17:56
25,84,type1,type1,edge2,2004-11-30 18:19:09
39,31,type1,type1,edge1,2004-11-30 18:34:39
82,162,type1,type2,edge1,2004-11-30 18:38:33
35,136,type1,type2,edge3,2004-11-30 18:39:43
162,82,type2,type1,edge1,2004-11-30 18:40:13
66,1,type1,type1,edge1,2004-11-30 18:40:32
162,82,type2,type1,edge1,2004-11-30 18:41:38
25,84,type1,type1,edge1,2004-11-30 18:42:30
4,32,type1,type1,edge1,2004-11-30 18:45:57
15,17,type1,type1,edge2,2004-11-30 18:46:46
32,4,type1,type1,edge1,2004-11-30 18:46:51
12,26,type1,type1,edge1,2004-11-30 18:47:12
136,35,type2,type1,edge1,2004-11-30 18:47:32
1,66,type1,type1,edge1,2004-11-30 18:47:33
66,1,type1,type1,edge1,2004-11-30 18:50:26
194,34,type2,type1,edge2,2004-11-30 18:52:33
31,39,type1,type1,edge1,2004-11-30 18:57:44
22,92,type1,type1,edge1,2004-11-30 18:59:15
15,26,type1,type1,edge1,2004-11-30 19:04:29
74,12,type1,type1,edge1,2004-11-30 19:05:09
84,21,type1,type1,edge1,2004-11-30 19:05:55
96,35,type1,type1,edge1,2004-11-30 19:10:24
348,39,type2,type1,edge4,2004-11-30 19:13:33
73,2,type1,type1,edge2,2004-11-30 19:14:12
70,26,type1,type1,edge1,2004-11-30 19:16:22
15,26,type1,type1,edge2,2004-11-30 19:19:51
26,70,type1,type1,edge1,2004-11-30 19:21:38
34,184,type1,type2,edge1,2004-11-30 19:24:40
2,28,type1,type1,edge1,2004-11-30 19:25:58
184,34,type2,type1,edge1,2004-11-30 19:26:59
26,13,type1,type1,edge1,2004-11-30 19:28:27
51,15,type1,type1,edge1,2004-11-30 19:32:08
15,51,type1,type1,edge1,2004-11-30 19:33:13
92,89,type1,type1,edge2,2004-11-30 19:34:56
36,1,type1,type1,edge3,2004-11-30 19:36:08
78,164,type1,type2,edge1,2004-11-30 19:37:49
78,234,type1,type2,edge1,2004-11-30 19:42:00
26,36,type1,type1,edge1,2004-11-30 19:45:12
15,20,type1,type1,edge1,2004-11-30 19:48:21
22,31,type1,type1,edge2,2004-11-30 19:52:59
46,19,type1,type1,edge1,2004-11-30 19:53:23
24,94,type1,type1,edge2,2004-11-30 19:54:55
22,31,type1,type1,edge2,2004-11-30 19:55:16
78,164,type1,type2,edge1,2004-11-30 19:58:46
36,3,type1,type1,edge1,2004-11-30 19:58:49
46,37,type1,type1,edge1,2004-11-30 19:59:08
78,264,type1,type2,edge1,2004-11-30 19:59:29
36,13,type1,type1,edge1,2004-11-30 19:59:45
24,94,type1,type1,edge1,2004-11-30 20:00:03
78,257,type1,type2,edge4,2004-11-30 20:00:10
36,25,type1,type1,edge2,2004-11-30 20:00:44
24,94,type1,type1,edge2,2004-11-30 20:05:56
